#Position (bp)	insert size	chromosomes
2466773.5	151.2818863879957	448.0
2472339.5	158.93802228412255	0.0
2477903.5	168.86451612903227	0.0
2483463.5	164.68435754189943	448.0
2489020.0	161.84257206208426	0.0
2494574.0	165.61056401074308	0.0
2500127.0	156.6286231884058	448.0
2505675.5	158.5725085910653	0.0
2511218.5	157.38242574257427	0.0
2516760.0	155.79447071662423	448.0
2522300.5	158.5732217573222	0.0
2527838.5	166.37906137184115	0.0
2533373.5	162.2341176470588	448.0
2538907.0	156.74242424242425	0.0
2544436.5	164.65116279069767	0.0
2549962.5	161.57303370786516	448.0
2555486.5	165.75744680851065	0.0
2561007.5	158.38538967510465	0.0
2566527.5	162.35214446952597	448.0
2572046.0	160.29916897506925	0.0
2577559.0	164.17534722222223	0.0
2583062.5	159.67798085291557	448.0
2588560.0	158.97384615384615	0.0
2594057.0	163.96468699839485	0.0
2599552.5	157.04525728456292	448.0
2605046.0	163.8046875	0.0
2610537.0	157.7529761904762	0.0
2616025.5	157.26025791324736	448.0
2621512.5	161.76271186440678	0.0
2624488.0	157.88135593220338	0.0
2627229.5	157.40866873065016	448.0
2632479.0	157.18769230769232	0.0
2637959.0	151.34491315136475	0.0
2643437.0	162.65017667844523	448.0
2648913.5	156.10847880299252	0.0
2654388.0	158.02277227722772	0.0
2659861.0	159.464406779661	448.0
2665333.5	154.06506849315068	0.0
2670803.0	157.82454411039922	0.0
2676267.5	149.38541666666666	448.0
2681729.5	154.93908629441626	0.0
2687191.5	157.1086956521739	0.0
2692650.0	166.4622144112478	448.0
2698104.5	159.828125	0.0
2703557.5	160.80459770114942	0.0
2709008.5	156.47289156626505	448.0
2714456.5	158.91959798994975	0.0
2719900.5	149.64100072868592	0.0
2725342.5	158.2809364548495	448.0
2730783.5	162.10903426791276	0.0
2736216.5	156.32960199004975	0.0
2741642.5	152.1737089201878	448.0
2747058.5	156.27433628318585	0.0
2752463.0	157.6593806921676	0.0
2757864.0	156.8813056379822	448.0
2763263.0	158.90988372093022	0.0
2768661.0	157.39128461189287	0.0
2774053.0	157.82935153583617	448.0
2779433.5	150.51776649746193	0.0
2784804.0	164.57388316151201	0.0
2790170.5	160.04125	448.0
2795536.0	157.59649122807016	0.0
2800899.0	161.1325842696629	0.0
2806260.0	155.04285714285714	448.0
2810570.5	158.70012787723786	0.0
2813249.0	156.09113712374582	0.0
2816973.5	155.85265225933202	448.0
2822324.5	156.2462962962963	0.0
2827674.0	155.54112554112555	0.0
2833020.5	158.72226593233674	448.0
2838363.0	158.8972222222222	0.0
