#Position (bp)	Coverage	Std
6.6465924E7	0.7483870967741936	1.278439909479729
6.64663885E7	410.23706896551727	282.7897735677207
6.64668525E7	50.05172413793103	47.21402114947898
6.64673165E7	20.372844827586206	23.95469862483969
6.64677805E7	25.20258620689655	17.89643337612852
6.64682445E7	5.476293103448276	4.773083655898658
6.64687085E7	6.747844827586207	5.99766477544558
6.64691725E7	7.5969827586206895	4.680986854396675
6.64696365E7	9.523706896551724	7.337462917723368
6.64701005E7	2.8405172413793105	2.834516318284425
6.64705645E7	0.3620689655172414	0.6017216678143155
6.64710285E7	7.939655172413793	6.528782428600298
6.64714925E7	0.9676724137931034	1.641986811656894
6.64719565E7	4.4655172413793105	3.6376858881285576
6.64724205E7	9.913793103448276	7.43448395815997
6.64728845E7	3.4094827586206895	2.7441159621621503
6.64733485E7	4.306034482758621	3.4777618645052306
6.64738125E7	2.7392241379310347	2.8598740025296268
6.64742765E7	5.564655172413793	4.593848960932659
6.64747405E7	4.717672413793103	3.702573662216315
6.64752045E7	6.454741379310345	5.218295071024238
6.64756685E7	6.290948275862069	4.222017412858782
6.64761325E7	5.4094827586206895	3.1355855197592897
6.64765965E7	1.6077586206896552	1.8069549543075365
6.64770605E7	5.383620689655173	2.978370301888671
6.64775245E7	4.058189655172414	1.8377037771125666
6.64779885E7	0.5581896551724138	0.9682458365518543
6.64784525E7	3.9267241379310347	3.0325106248214815
6.64789165E7	3.7004310344827585	3.0261076626926044
6.64793805E7	4.176724137931035	3.4350500673959967
6.64798445E7	1.7241379310344827	1.9342645399078244
6.64803085E7	3.5991379310344827	3.1724840696863703
6.64807725E7	1.980603448275862	2.0589376236134584
6.64812365E7	2.336206896551724	2.138521887208304
6.64817005E7	2.6616379310344827	2.3830399304973526
6.64821645E7	2.956896551724138	2.823088306484035
6.64826285E7	4.349137931034483	2.676928888831765
6.64830925E7	3.459051724137931	2.8523281476837417
6.64835565E7	0.959051724137931	1.1170697505465839
6.64840205E7	3.2219827586206895	1.9989221233385794
6.64844845E7	1.6293103448275863	1.5550252243214133
6.64849485E7	3.9030172413793105	3.1373033665543253
6.64854125E7	1.5323275862068966	1.5790929303744667
6.64858765E7	2.461206896551724	1.7512310940671383
6.64863405E7	3.3081896551724137	2.1858676175329808
6.64868045E7	3.3814655172413794	2.786590426829273
6.64872685E7	3.0560344827586206	2.502584870585363
6.64877325E7	1.3168103448275863	1.2973779924032987
6.64881965E7	3.0969827586206895	1.9870268901222665
6.64886605E7	0.0	0.0
6.64891245E7	0.7586206896551724	1.0213243599737853
6.64895885E7	2.3189655172413794	2.078212096308117
6.64900525E7	2.855603448275862	2.4534458526171186
6.64905165E7	2.336206896551724	1.552250868455447
6.64909805E7	2.8879310344827585	2.282806802283479
6.64914445E7	0.7974137931034483	1.0985884360051028
6.64919085E7	2.372844827586207	1.994064468227714
6.64923725E7	1.5237068965517242	1.3590374382704435
6.64928365E7	2.2219827586206895	1.2688237833140772
6.64933E7	357.81641468682506	191.1925629105667
6.6493763E7	73.19438444924405	87.00330174216883
6.6494226E7	117.52699784017278	67.56901918935678
6.6494689E7	103.17494600431965	71.54105891130762
6.6495152E7	17.65010799136069	11.81434863601479
6.6495615E7	5.58963282937365	6.879556216537596
6.6496078E7	0.0	0.0
6.6496541E7	13.67170626349892	12.377346408001666
6.6497004E7	2.5421166306695464	3.2194736835601048
6.6497467E7	14.36501079913607	8.636153851555228
6.649793E7	4.362850971922247	3.2750117471307627
6.6498393E7	3.287257019438445	2.3269479635466706
6.6498856E7	7.788336933045357	6.1350883331286745
6.6499319E7	0.31317494600431967	0.6971091185102596
6.6499782E7	3.08207343412527	2.779126142626611
6.6500245E7	3.2570194384449245	2.7596287351633957
6.6500708E7	3.2829373650107994	2.257217844473193
6.6501171E7	1.1511879049676026	1.2487574818114724
6.6501634E7	3.8034557235421165	3.6587715248802155
6.6502097E7	1.1144708423326133	0.8103008533885177
6.650256E7	1.3023758099352052	1.398857911198826
6.6503023E7	1.980561555075594	2.4836397731309963
6.6503486E7	1.1771058315334773	1.1173093258313174
