#Position (bp)	mapping quality
1500624.5	2.990700049052486
1504551.5	32.26557719304561
1510836.0	4.141104294478527
1517118.5	43.18169833128657
1523400.5	43.19801177074978
1529679.0	15.355663287791979
1535953.0	3.1479931858175147
1542223.5	0.0
1548490.0	5.42866785176916
1554753.5	4.129078238834336
1561014.5	42.77627060777761
1567274.5	5.50981977818854
1573533.5	19.22787915271455
1579786.5	2.9676858436353686
1586031.5	3.4465078827789233
1592273.0	3.218854120478875
1598509.5	11.268322082931533
1604740.0	42.13048289357588
1610968.0	3.44119205255995
1617179.0	3.1210233342998275
1623374.0	3.5873859971082194
1629567.0	5.900549982491194
1635757.0	41.842743119137815
1641946.0	39.234069447542566
1648135.0	5.4530601481345595
1654321.5	24.886880973066898
1660503.0	4.387895889898155
1666680.5	40.71496725155656
1672854.5	7.670678336980306
1679024.5	28.63810975609756
1684714.5	35.7009671179884
1687798.5	2.7805429864253393
1691358.5	14.454845438191832
1697522.0	41.38255033557047
1703683.0	38.40913847227067
1709840.5	3.1411989025565634
1715996.5	3.5274863105988934
1722152.0	43.09069166849762
1728305.0	33.612636897846855
1734453.5	25.306527590847914
1740597.0	41.47769737271008
1746738.0	43.020243350920644
1752877.0	33.56969482738306
1759013.5	6.434924344937877
1765149.5	4.202537937571706
1771283.0	41.10494478920443
1777413.5	3.2717619467924997
1783543.5	4.097197787349507
1789673.0	42.41078996324697
1795801.0	11.90343754203255
1801921.5	1.9316821655464507
1808033.5	3.546617523009225
1814143.0	1.9340633027123515
1820252.0	43.44845260549264
1826355.0	18.378020511680024
1832448.0	43.4143686502177
1838535.5	3.4775646125782074
1844620.0	26.428571428571427
1850702.5	4.463637888928245
1856778.5	40.57772241029113
1862847.5	42.22877393264107
1868913.5	2.972366368469644
1873373.0	3.4128256070640175
1876399.5	3.0688866337570304
1881023.0	3.1395398553662655
1887070.0	5.829204864087402
1893114.5	42.1217052486821
1899158.0	6.149486940298507
1905200.0	3.722122261907959
1911240.5	20.827310273619
1917279.0	3.0353303663129068
1923310.0	7.2982257455643635
1929334.0	3.0907371504123606
1935351.0	28.16846582468504
1941356.5	32.80982060136444
1947352.5	23.157466748463055
1953343.0	43.296227865866406
1959328.0	3.4638044011233116
1965306.5	4.1793382309024665
1971281.0	40.977020298736115
1977253.5	43.28084851241549
1983220.5	41.045565457245914
1989176.5	3.0
1995126.5	5.881632123561552
2001076.0	43.134586193615625
2007023.5	34.08605851979346
2012969.0	41.66867734755009
2018905.5	2.8740338137348806
2024825.5	19.118346727230374
2030733.0	33.60791538543103
2036635.5	40.198176604032014
2042537.0	20.133700036670334
2048436.0	11.2
2054327.5	41.79154443020039
2059775.5	4.543304347826087
2062713.5	43.16205837173579
2066083.0	42.93669049199561
2071955.5	41.53686946175283
2077824.0	34.86874623575411
2083681.5	43.0055169180981
2089531.0	42.960220053526534
2095378.0	25.04630303030303
2101221.0	7.316381293125479
2107061.5	2.798306389530408
2112901.5	2.9257790368271954
2118737.5	42.85239036220331
2124567.5	37.253852392538526
2130388.0	22.338119990959825
2136199.0	42.695635141854126
2142004.0	41.86269427305303
2147804.0	2.984187910531025
2153602.5	23.92789145047371
2159400.0	42.93189131498199
2165187.0	31.32151774683716
2170963.0	3.908268052505921
2176736.0	38.66036827602996
2182506.0	44.0
2188274.0	3.364801786982464
2194041.0	5.488376431956416
2199806.0	5.4863625270351015
2205566.0	6.1847404284806835
2211322.5	43.28227590776868
2217076.5	28.799823934309284
2222828.5	3.0
2228579.0	43.0451877255854
2234327.5	3.380055174740088
2240074.5	3.5458873114334395
2245820.0	11.347662673244068
2249226.5	2.995797280593325
2252093.5	3.6912861816179565
2257289.0	4.594564348521183
2263013.0	1.3256324941929813
2268735.5	30.990396607632825
2274457.5	43.215128567735654
2280179.5	22.744846620691728
2285901.5	42.050918900691286
2291622.5	10.109051409009483
2297341.5	7.638483425478267
2303058.5	3.0872995347010543
2308771.5	3.5101694267734085
2314476.5	4.117468578930133
2320174.0	1.7329749103942653
2325868.5	7.604980133821683
2331560.5	7.242051639954608
2337248.5	2.8986678869229205
2342933.0	5.302062057903786
2348612.0	4.0740923598239895
2354286.5	37.66970760233918
2359955.5	22.395510424814827
2365616.5	15.375938199781697
2371273.0	3.3992121320855544
2376925.0	15.247113163972287
2382573.0	15.954924694872785
2388218.5	8.74479664842943
2393862.0	42.93262471888945
2399503.0	6.422582996401338
2405142.0	32.14041948098116
2410777.0	6.525387931034483
2416403.0	0.0
2422022.0	30.293096944549227
2427636.0	40.986324823607674
2433242.0	40.782096177313406
2436641.5	41.47610598533239
2439441.0	16.892739273927393
2444440.5	2.729676140118969
2450036.0	3.4423924320558026
2455625.5	12.577365775102972
2461204.5	36.50062932662052
2466773.5	3.0955497845456876
2472339.5	20.846792370620914
2477903.5	8.911787533091635
2483463.5	11.990161961590532
2489020.0	17.306787124202856
2494574.0	6.852741724360895
2500127.0	14.294112954690492
2505675.5	41.92336168318455
2511218.5	42.89145805667788
2516760.0	10.96971910528162
2522300.5	12.1789802289282
2527838.5	8.784858207028801
2533373.5	43.31036316515769
2538907.0	39.14375490966221
2544436.5	17.39947388199925
2549962.5	4.971848631121264
2555486.5	17.614787960542955
2561007.5	3.0977349038721904
2566527.5	43.2680099365167
2572046.0	19.88630591478223
2577559.0	5.705571617784237
2583062.5	17.768099199777883
2588560.0	4.711540364339977
2594057.0	2.0
2599552.5	11.177499221927688
2605046.0	29.462111343246896
2610537.0	3.9265437803647587
2616025.5	28.532061393205133
2621512.5	25.54328930258025
2624488.0	2.969911735292839
2627229.5	12.697933501607075
2632479.0	4.037652367815687
2637959.0	41.62429539372545
2643437.0	4.022661614844585
2648913.5	6.198583633251868
2654388.0	32.080767979480314
2659861.0	3.0766023719446225
2665333.5	43.08069901396075
2670803.0	30.641230381937614
2676267.5	2.6086206896551722
2681729.5	2.511627906976744
2687191.5	0.0
2692650.0	11.732202415181138
2698104.5	38.30205036466217
2703557.5	28.586233405119536
2709008.5	7.525062248043633
2714456.5	28.948862252150093
2719900.5	24.90909090909091
2725342.5	35.40376984126984
2730783.5	32.48148148148148
2736216.5	43.193079962050945
2741642.5	4.480157073108056
2747058.5	8.61484827653933
2752463.0	3.035230417935234
2757864.0	3.1747043234388537
2763263.0	42.683220073183485
2768661.0	42.8461726905145
2774053.0	42.38861716318364
2779433.5	23.02901303538175
2784804.0	2.8887714894022687
2790170.5	42.06766402659626
2795536.0	3.340979647260647
2800899.0	8.604877526189728
2806260.0	36.666666666666664
2810570.5	42.19547769403137
2813249.0	42.59587916485627
2816973.5	42.72614919534098
2822324.5	4.461237431093541
2827674.0	13.851073566988292
2833020.5	37.1718834163749
2838363.0	36.211403184005924
2843699.5	26.75425969814145
2849031.0	0.0
2854362.0	26.41122780885214
2859685.5	9.726135070844968
2865001.0	9.385982849230931
2870316.0	21.83729821580289
2875631.0	41.92491715832862
2880944.5	3.339814668669945
2886256.0	16.674790555978674
2891565.5	22.15394948952176
2896873.0	3.1937377207256072
2902178.5	7.180704659661946
2907481.0	8.682169128057337
2912781.5	7.899189940904028
2918081.0	42.52742715330966
2923379.5	3.920756312325836
2928677.5	42.68738878365191
2933973.5	3.3842017074922204
2939267.0	4.379650945438089
2944557.0	33.17613089509143
2949843.5	35.06674244884703
2955128.0	17.65792349726776
2960411.0	43.25870816773762
2965693.5	3.353602616898858
2970975.0	5.492836502106514
2976255.5	43.24586600875261
2981534.0	42.12957239466205
2986807.0	10.944894755802583
2992075.5	24.894436765722183
2997195.0	43.02988696438078
2999829.0	42.61465157832043
3002611.0	38.21055133079848
3007876.5	14.689345849366438
3013136.5	3.7213725229418806
3018391.5	3.405831666930317
3023643.5	3.446207148067104
3028893.0	5.736201810249908
3034141.5	42.92063129203851
3039386.0	3.8629589655243985
3044626.0	3.5224822011972883
3049862.5	15.281469898358091
3055096.5	7.715003416261404
3060326.5	39.73704929961797
3065551.5	6.508062081622287
3070775.5	42.07553499902681
3075999.5	32.61521281844859
3081223.0	5.956571527550569
3086444.5	21.267534748169183
3091663.5	3.093899880095923
3096881.5	39.93370155573967
3102095.5	2.719256151195129
3107305.5	43.16758387311788
3112512.5	40.715623356941826
3117715.0	16.032429921862192
3122914.5	42.21609253845176
3128112.0	26.943769031755846
3133304.5	6.476167440047163
3138492.0	41.47854922279793
3143677.0	7.4758077718742095
3148858.5	43.15611254719918
3154036.0	3.527162665562914
3159210.5	7.113106030357973
3164384.0	9.779759377211606
3169556.0	4.206577638068003
3174727.0	3.570739971361152
3179898.0	39.111111111111114
3184822.0	3.4281586299943694
3187407.5	2.8981337480559874
3190239.0	7.958439093107255
3195407.5	9.833898508898509
3200574.5	3.6566734544710777
3205739.0	8.940430683356492
3210902.0	11.414745379663755
3216064.5	24.617004264392325
3221225.0	3.047159676350072
3226384.0	3.8370442287771818
3231541.5	39.65778474399164
3236697.0	1.2910121457489878
3241851.5	3.669844775231988
3247002.5	8.802046564479474
3252149.5	11.820248994295714
3257292.0	41.631332664852216
3262430.5	36.44842653252223
3267566.5	3.872174438988385
3272700.0	0.0
3277830.0	4.230554797014382
3282956.5	3.304790535950877
3288081.5	4.201607501674481
3293204.5	4.445450528938995
3298325.0	3.6013357252469365
3303442.0	5.1131744815483104
3308556.5	3.576834139163338
3313668.5	26.804913205667958
3318777.0	39.7649226935689
3323884.0	4.0769369661046495
3328989.5	3.107658512038399
3334092.5	2.959464014832294
3339194.0	33.843507150079446
3344294.0	2.3384897984698907
3349393.0	1.6520853759710385
3354491.5	13.473858371939112
3359589.0	10.275967344735689
3364685.5	3.9034408903048043
3369781.5	41.810470818632055
3373485.0	43.19513833598726
3376028.5	42.824445515911286
3379959.5	4.858182923820499
3385045.5	4.550179771142127
3390130.5	17.638659428841162
3395213.0	31.84316134316134
3400293.5	43.011097735309605
3405371.5	2.5312296674815884
3410447.0	4.021114004302049
3415521.5	31.430172332611356
3420594.0	3.3270682343398748
3425664.5	41.28505851401615
3430731.5	42.049981788682494
3435792.5	37.24171428571429
3440849.0	25.930360721442884
3445904.0	42.55460523181017
3450958.0	3.1423487238806396
3456007.0	20.18506799570467
3461050.0	30.16382627817482
3466089.5	5.8798673648734345
3471126.5	38.02143814202769
3476162.5	42.73679106889779
3481194.5	23.53448374361426
3486220.5	22.1606669287457
3491244.0	4.177302631578947
3496263.5	3.4068411026124457
3501279.5	42.37096175269217
3506293.5	3.2089448686052413
3511304.0	42.293061860173594
3516312.0	26.984999096331105
3521318.0	43.46820665673125
3526322.0	3.1833833849171085
3531325.0	5.2859859241881715
3536325.0	42.00577418884078
3541321.5	42.174375578168366
3546317.0	33.500860585197934
3551312.0	3.4584331226155003
3556306.5	33.46822825271773
3560462.0	32.07957084284697
3562958.0	6.594286933940451
3566291.0	9.386889083991806
3571280.5	40.35737457208957
3576265.0	4.407942471098499
3581245.0	3.132482071482876
3586223.5	4.672289018226374
3591200.5	7.963978667886437
3596175.5	43.12068822831651
3601149.5	27.74558699915943
3606123.0	35.72006281900275
3611095.5	42.73198233540317
3616063.5	42.69105003523608
3621026.0	5.126290811618403
3625986.5	17.176510256623203
3630945.0	42.66581071552604
3635900.5	3.7870966412245206
3640852.0	39.239061002028635
3645800.0	43.066525123849964
3650745.0	9.568303612676708
3655685.5	38.23931623931624
3660623.5	42.79153385564062
3665561.0	17.208882760205693
3670496.0	27.870959742084814
3675429.0	43.36606051344743
3680361.0	3.3154109931084994
3685292.0	4.93756612407745
3690222.5	2.9762281899126166
3695152.5	41.976597634584586
3700082.0	41.649766718506996
3705010.5	40.97249942364061
3709936.5	3.2758973666745406
3714860.0	31.971514481986013
3719783.0	3.8449968737697704
3724705.0	36.54738194667523
3729625.0	4.557194207186694
3734543.5	43.171237053624985
3739461.0	42.87489652690301
3744377.0	42.78277127622741
3748217.5	43.34360320933625
3750675.0	42.942078517785674
3754206.5	38.791607927688865
3759118.0	42.51222828286098
3764025.0	42.950178631966
3768930.0	34.66004722232887
3773834.0	41.21613235375967
3778736.5	36.766839378238345
3783635.5	17.146176685743793
3788531.5	38.541224489795916
3793426.5	42.93817267091905
3798320.0	35.23586288263542
3803212.0	14.726608618654073
3808102.0	3.1444753372464214
3812990.5	6.3131749033146445
3817877.5	6.784397820059764
3822762.5	40.926503901334
3827646.5	34.888888888888886
3832530.5	4.354342030374742
3837413.5	4.317787520994395
3842294.0	42.860414621470234
3847173.0	15.347100664054903
3852051.0	3.692829388908513
3856927.5	43.03472157229761
3861803.0	3.7948248429484543
3866677.5	43.036942316634445
3871551.0	10.467182933284239
3876423.5	4.71569193756811
3881295.0	37.63042829849495
3886166.0	0.0
3891035.0	3.004671345406863
3895897.5	21.929545676549672
3900755.5	3.35119836400818
3905613.5	33.897100625355314
3910470.5	12.770412179923408
3915325.0	3.0048022410458213
3920177.5	7.717277561824816
3925029.5	43.156634316548136
3929881.0	3.8687579450026575
3934693.5	4.639624598703738
3937118.5	3.0
3939578.5	8.872264146213052
3944422.0	32.5639495102276
3949265.0	2.991579935059323
3954107.5	3.0748193491968516
3958949.0	37.63937708565072
3963789.0	39.26783867631851
3968627.5	40.382029950083194
3973465.0	4.293112363505217
3978301.5	42.75567342756397
3983136.0	6.280294096583992
3987968.0	41.91715198933271
3992798.5	36.06853650358536
3997628.5	41.204352429396735
4002457.5	10.40709046016678
4007285.0	3.933607537703101
4012110.0	37.05745856353591
4016932.5	42.87746069339086
4021754.0	2.8897857142857144
4026574.5	4.211007487836861
4031394.0	42.846020096857465
4036210.0	13.932387092784143
4041020.5	3.762221951934978
4045828.0	30.640219560878243
4050635.0	3.5615967602791976
4055441.5	3.4711881749730287
4060247.5	42.986790084131236
4065053.0	10.128811530668896
4069858.0	43.31989481696768
4074662.5	37.52140672782875
4079466.0	3.2163085559427023
4084269.0	36.61534978492189
4089071.0	28.005095541401275
4093871.0	2.9675769674385593
4098669.0	3.543231929909954
4103466.0	43.353195063170965
4108262.0	30.66264798522863
4113056.5	3.022561843624936
4117850.5	43.00787194194077
4122404.0	15.08615995317947
4124798.0	41.67076292882744
4127429.0	6.140694710006374
4132216.0	2.4681162450344973
4137003.0	43.086730783136886
4141788.0	6.153379362425158
4146570.5	40.403269754768395
4151352.5	18.651340905877362
4156134.0	42.078122670112826
4160914.0	5.054365315852205
4165692.5	3.4843317414174972
4170470.0	35.24218654992095
4175246.5	6.693432687531049
4180022.0	5.290052035506581
4184797.0	9.748306349753129
4189571.5	34.89598215631311
4194343.0	16.20985018588729
4199111.5	6.322238239570242
4203879.0	39.01326685454151
4208645.5	9.008561500109117
4213409.0	4.061125508534696
4218169.5	3.192399662079927
4222928.5	42.44299440756642
4227685.0	21.5
4232439.5	7.71807865441117
4237193.5	32.723788565347405
4241946.0	3.2373502939801555
4246697.0	43.451011176348295
4251448.0	32.25569176882662
4256198.5	40.22495299489659
4260948.0	3.0019656618017985
4265697.0	36.68119055564826
4270445.0	6.399165691252959
4275191.5	6.460327346804974
4279937.5	42.64779677699055
4284683.0	3.4247793409717566
4289428.0	3.8997904636990355
4294172.5	42.87739863267619
4298914.0	6.556942907820101
4303651.5	19.754609929078015
4308387.0	20.539465143450602
4311397.5	0.0
4313764.5	39.592344497607655
4317855.0	31.324737344794652
4322587.5	42.099560761347
4327319.5	29.771390960947784
4332050.5	42.73069165295759
4336780.0	41.66451025056948
4341509.0	20.94291946918742
4346237.0	7.123421818463479
4350963.0	4.325479968394741
4355687.5	31.109372088690144
4360411.0	32.333457387420914
4365134.0	7.79679996018613
4369856.5	33.38761693013057
4374576.5	24.98740720899977
4379294.0	2.987455951718572
4384011.0	43.063447090736084
4388727.5	39.2847070626376
4393443.5	7.01976292191048
4398158.5	9.412725611766676
4402872.0	20.80816016218956
4407583.5	43.497846304454235
4412293.0	43.13862899201597
4417000.5	3.0649605607218864
4421706.5	43.02161453586249
4426411.5	7.307548518896834
4431115.5	27.236639395244246
4435818.5	3.245972922090599
4440520.0	4.247792424863603
4445221.0	4.527103057379359
4449922.0	10.28291210863825
4454623.0	40.97846886520448
4459323.0	31.49717853839038
4464020.0	2.9862681768618633
4468714.5	40.96293656450463
4473407.5	39.86605328119373
4478098.5	42.74297249304788
4482787.0	19.66347212032282
4487473.0	3.740924092409241
4492155.0	12.69547038327526
4496833.5	35.88143727204509
4499346.5	42.15235286890282
4501684.0	43.2802214876967
4506184.0	5.669135450790486
4510857.0	5.0596260790172645
4515530.0	39.14604810996563
4520202.0	42.81655885283835
4524872.5	4.9099188871395265
4529541.5	3.1568879742242197
4534209.5	11.572367070416751
4538877.0	42.5797529509805
4543543.5	3.601930559341776
4548208.0	5.104362321562735
4552870.5	4.331409666952045
4557531.0	42.756653197714925
4562189.0	23.398967535311264
4566842.0	20.65778251599147
4571489.5	4.431749550558717
4576135.5	14.643743964684784
4580780.5	3.1689917804087173
4585423.0	42.8114756277146
4590063.5	3.5353791184043346
4594703.5	3.526530612244898
4599343.0	35.46168958742633
4603982.0	3.4964955545460445
4608620.5	5.634430004176991
4613258.5	42.784363096710365
4617896.5	32.79322425255783
4622534.0	4.470983976323029
4627170.5	4.339968629393433
4631806.0	5.687733368090963
4636439.0	3.41399416909621
4641069.5	3.0481648089734352
4645699.5	2.8057354301572617
4650328.5	3.3723569651741294
4654956.5	35.18556497732203
4659583.5	8.692307692307692
4664208.0	28.18836565096953
4668830.5	16.73144259355387
4673452.0	2.6376146788990824
4678069.5	38.332526185934036
4682683.0	38.10613038151168
4685995.0	31.542505172089523
4688301.5	42.75213157526907
4691904.5	6.032751591773167
4696508.0	3.6738955038950802
4701111.0	3.282190883532704
4705714.0	28.096566174743952
4710317.0	35.71763019589107
4714919.5	42.62000932835821
4719520.0	16.043644420321126
4724117.5	9.310700230491278
4728713.0	7.607435723534127
4733307.5	4.10564892278078
4737901.5	41.92008900864353
4742495.0	42.7363813229572
4747088.0	42.30087052174408
4751680.5	2.557910881334241
4756272.0	7.95946478847406
4760862.0	21.826454822548435
4765450.5	43.27617084621551
4770038.0	40.6
4774623.0	4.043447694038245
4779206.0	20.64624505928854
4783788.5	3.465228220285542
4788370.0	3.899987435607488
4792951.0	29.219417475728154
4797532.0	2.8043228012301773
4802112.0	41.258297888869464
4806689.0	4.183038872636188
4811264.0	41.69529784024431
4815836.5	6.396107232761529
4820406.0	5.431490532210133
4824975.0	0.635260528194147
4829543.5	3.0731626224805586
4834111.0	3.1914092451584004
4838678.0	0.0
4843244.5	11.813288059794198
4847810.0	7.881774970491594
4852374.5	3.0615655583992156
4856938.0	1.6278450363196126
4861500.5	5.020257826887661
4866061.0	13.84450402144772
4870620.0	7.029537237888648
4873690.0	2.7453713494703247
4875967.5	2.306815897057838
4879732.0	38.731178242047804
4884286.5	35.48324767419166
4888840.0	3.467859711572454
4893393.0	39.590403112504056
4897945.0	7.169247251286382
4902495.5	28.936969921675857
4907045.5	37.533070969434604
4911595.0	4.907707082144854
4916141.5	6.994528076463561
4920684.5	3.6432356208871037
4925226.5	32.794878871014
4929767.0	9.307049782826596
4934304.5	42.43979449855507
4938840.5	5.378084896347483
4943376.0	43.04523768524052
4947910.5	4.504640805086186
4952444.0	30.989356291775646
4956976.5	11.25594281067995
4961508.0	39.591389259454594
4966039.0	35.5359595112988
4970567.0	42.66895810955961
4975092.0	34.5
4979616.0	2.869998048018739
4984138.5	43.125701438180535
4988658.5	2.9873859499641036
4993175.5	32.58139326933517
4997691.0	7.045525346927216
5002204.5	20.99659953096979
5006715.5	36.15751295336788
5011225.0	19.67414776173723
5015733.0	4.337572866984631
5020239.0	10.323794723189456
5024743.5	3.7883859593963347
5029247.0	41.34942830272732
5033749.0	42.53768354166411
5038248.5	3.743751123100712
5042745.5	3.0210955847815875
5047241.5	5.800949152542373
5051735.0	5.4492338388653545
5056226.0	3.7667657270357866
5060216.0	3.7874432933847926
5062461.0	6.971824686940966
5065206.5	42.77686831091412
5069696.5	9.67928612448646
5074186.0	12.414200179178561
5078675.0	33.89219606100992
5083164.0	5.150591525059152
5087652.5	43.118173449831744
5092140.0	3.2806954633999785
5096627.0	6.236040234801333
5101113.5	31.702415312167705
5105598.5	32.42868098159509
5110082.0	10.547365080738802
5114565.0	0.3625260446262833
5119048.0	2.0
5123530.5	33.06613102595797
5128012.0	40.112201765098376
5132493.0	3.3590017686731066
5136973.5	41.080654587960254
5141453.5	25.33349282296651
5145933.5	19.48774663818022
5150413.0	43.055626615503506
5154890.5	4.977069885582457
5159363.5	41.564940133273154
5163831.5	42.99333292031434
5168297.5	42.91063967146674
5172763.5	34.353227771010964
5177229.0	42.77783655117694
5181694.0	13.115836231534727
5186159.0	7.0193295816001955
5190623.5	42.96396629271571
5195086.0	35.093403783875914
5199547.0	37.665537419156145
5204006.5	15.843168401846087
5208464.0	37.7146246898263
5212919.5	42.277788517301374
5217372.5	16.32426581325301
5221824.5	40.55371184972571
5226275.5	4.385312901483978
5230724.5	43.422629363703884
5235172.5	37.06411224611471
5239620.5	5.217598696257233
5244068.5	9.26825068443938
5247866.5	2.770731707317073
5250090.0	35.007339449541284
5252961.5	30.712566094392585
5257405.0	32.89174689498053
5261848.0	21.605914718019257
5266290.5	41.64682012173791
5270732.5	3.44670670979003
5275174.0	34.13373580272179
5279615.0	43.07519445987777
5284056.0	4.240610328638498
5288496.5	3.062301208170571
5292936.5	5.017729044035903
5297376.0	5.616791594592863
5301814.0	9.318173342283881
5306251.0	27.165202702702704
5310686.5	3.3137883583321868
5315120.0	7.179637061618312
5319552.5	39.25238564304624
5323983.5	4.7262277742743795
5328412.5	0.0
5332839.5	38.65146831530139
5337265.0	37.4126752077685
5341690.0	38.1145648312611
5346115.0	35.68239255349575
5350538.5	14.665890303109828
5354960.0	43.04684466846031
5359381.0	42.91549253353734
5363802.0	42.69945080091533
5368222.5	8.304133649211666
5372642.5	4.469364599092285
5377062.5	6.151518566518285
5381482.0	6.400544174135724
5385900.5	42.345654738497835
5390318.0	3.2219763129560954
5394734.5	8.989194588213929
5399150.0	4.244136342213059
5403564.5	36.95426731078905
5407975.5	38.29104167276774
5412383.5	42.72155788629835
5416791.0	43.01352107086159
5421197.5	5.671365625782873
5425602.5	37.117537313432834
5430006.5	42.76177574099455
5434410.0	3.2373214793532203
5436766.0	3.3763147643163225
5438967.5	14.982297195452432
5443215.5	9.770296907724529
5447617.0	3.8793917612777347
5452018.0	0.0
5456418.5	14.351141958647021
