#Position (bp)	insert size	chromosomes
1777413.5	150.26876090750437	0.0
1783543.5	158.70736434108528	0.0
1789673.0	167.5128617363344	2479.0
1795801.0	157.84514796971783	0.0
1801921.5	154.35294117647058	0.0
1808033.5	153.60123281175913	2479.0
1814143.0	511.2142857142857	0.0
1820252.0	160.7585185185185	0.0
1826355.0	158.50451807228916	2479.0
1832448.0	158.56521739130434	0.0
1838535.5	154.63501082251082	0.0
1844620.0	125.0	2479.0
1850702.5	157.49006622516555	0.0
1856778.5	158.418893129771	0.0
1862847.5	157.73831775700936	2479.0
1868913.5	154.14231499051235	0.0
1873373.0	157.89463601532566	0.0
1876399.5	160.65732087227414	2479.0
1881023.0	178.24707412223668	0.0
1887070.0	162.41802575107297	0.0
1893114.5	171.36	2479.0
1899158.0	166.2578125	0.0
1905200.0	153.36320434487442	0.0
1911240.5	203.3181818181818	2479.0
1917279.0	182.24674329501914	0.0
1923310.0	271.04347826086956	0.0
1929334.0	158.45681581685744	2479.0
1935351.0	159.2589531680441	0.0
1941356.5	183.36507936507937	0.0
1947352.5	211.11949685534591	2479.0
1953343.0	158.2790544977019	0.0
1959328.0	156.98307291666666	0.0
1965306.5	158.55332204824376	2479.0
1971281.0	167.41095890410958	0.0
1977253.5	161.1625364431487	0.0
1983220.5	164.27450980392157	2479.0
1989176.5	0.0	0.0
1995126.5	159.17871539908626	0.0
2001076.0	160.37798408488064	2479.0
2007023.5	160.75	0.0
2012969.0	155.72596153846155	0.0
2018905.5	165.93965517241378	2479.0
2024825.5	159.61030042918455	0.0
2030733.0	167.64175257731958	0.0
2036635.5	171.12252964426878	2479.0
2042537.0	203.296875	0.0
2048436.0	0.0	0.0
2054327.5	156.52924393723254	2479.0
2059775.5	138.2	0.0
2062713.5	162.23809523809524	0.0
2066083.0	167.87671232876713	2479.0
2071955.5	163.5027624309392	0.0
2077824.0	178.23295273330356	0.0
2083681.5	163.4090548054011	2479.0
2089531.0	159.61611374407582	0.0
2095378.0	161.56521739130434	0.0
2101221.0	149.6015625	2479.0
2107061.5	199.5	0.0
2112901.5	169.78947368421052	0.0
2118737.5	160.32270916334662	2479.0
2124567.5	179.16666666666666	0.0
2130388.0	186.63309352517985	0.0
2136199.0	161.0345744680851	2479.0
2142004.0	162.26355140186917	0.0
2147804.0	151.4384478144514	0.0
2153602.5	163.31919191919192	2479.0
2159400.0	157.28141648386085	0.0
2165187.0	183.95555555555555	0.0
2170963.0	158.98381601362863	2479.0
2176736.0	163.03951367781156	0.0
2182506.0	131.0	0.0
2188274.0	158.33582887700535	2479.0
2194041.0	157.65557404326123	0.0
2199806.0	160.25222551928783	0.0
2205566.0	160.26440329218107	2479.0
2211322.5	163.79446640316206	0.0
2217076.5	157.53360215053763	0.0
2222828.5	320.0	2479.0
2228579.0	160.71428571428572	0.0
2234327.5	162.91162790697675	0.0
2240074.5	156.74680959673302	2479.0
2245820.0	167.41458333333333	0.0
2249226.5	162.6936090225564	0.0
2252093.5	168.22848360655738	2479.0
2257289.0	252.2	0.0
2263013.0	471.14285714285717	0.0
2268735.5	166.8421052631579	2479.0
2274457.5	162.65374331550802	0.0
2280179.5	164.45478723404256	0.0
2285901.5	160.61904761904762	2479.0
2291622.5	163.02135448444173	0.0
2297341.5	152.35955056179776	0.0
2303058.5	154.6281255759661	2479.0
2308771.5	141.0835493754419	0.0
2314476.5	159.7942105263158	0.0
2320174.0	391.0	2479.0
2325868.5	160.35565819861432	0.0
2331560.5	155.21068702290077	0.0
2337248.5	166.46067415730337	2479.0
2342933.0	150.98556701030927	0.0
2348612.0	155.53664359035568	0.0
2354286.5	184.32608695652175	2479.0
2359955.5	160.87586206896552	0.0
2365616.5	158.6998514115899	0.0
2371273.0	154.4104013566987	2479.0
2376925.0	211.0	0.0
2382573.0	161.53401898734177	0.0
2388218.5	168.55311355311355	2479.0
2393862.0	155.97095435684648	0.0
2399503.0	165.70627666057283	0.0
2405142.0	164.4814814814815	2479.0
2410777.0	157.46511627906978	0.0
2416403.0	0.0	0.0
2422022.0	195.73809523809524	2479.0
2427636.0	159.42337164750958	0.0
2433242.0	164.31424706943193	0.0
2436641.5	148.0408163265306	2479.0
2439441.0	161.06666666666666	0.0
2444440.5	259.47222222222223	0.0
2450036.0	157.44429439567858	2479.0
2455625.5	163.88953488372093	0.0
2461204.5	188.61111111111111	0.0
2466773.5	150.20929324482623	2479.0
2472339.5	157.6137040714995	0.0
2477903.5	171.26569037656904	0.0
2483463.5	167.43286219081273	2479.0
2489020.0	164.51057401812687	0.0
2494574.0	167.90702804916484	0.0
2500127.0	159.42592592592592	2479.0
2505675.5	158.87637362637363	0.0
2511218.5	156.11062771908018	0.0
2516760.0	161.17577747730346	2479.0
2522300.5	416.875	0.0
2527838.5	164.41304347826087	0.0
2533373.5	162.5035460992908	2479.0
2538907.0	158.28571428571428	0.0
2544436.5	213.75454545454545	0.0
2549962.5	158.1275167785235	2479.0
2555486.5	158.38805970149255	0.0
2561007.5	155.09440601868704	0.0
2566527.5	179.95238095238096	2479.0
2572046.0	161.2090284592738	0.0
2577559.0	159.79257246376812	0.0
2583062.5	156.66909408680453	2479.0
2588560.0	147.9470588235294	0.0
2594057.0	0.0	0.0
2599552.5	155.31780303030303	2479.0
2605046.0	164.6762114537445	0.0
2610537.0	158.93038922155688	0.0
2616025.5	160.03393213572855	2479.0
2621512.5	252.48275862068965	0.0
2624488.0	167.79393939393938	0.0
2627229.5	157.45	2479.0
2632479.0	159.5226917057903	0.0
2637959.0	151.4125	0.0
2643437.0	159.21900452488688	2479.0
2648913.5	155.78263585259214	0.0
2654388.0	172.7338003502627	0.0
2659861.0	155.44457978075516	2479.0
2665333.5	155.82817869415808	0.0
2670803.0	186.42537313432837	0.0
2676267.5	0.0	2479.0
2681729.5	0.0	0.0
2687191.5	0.0	0.0
2692650.0	481.6849315068493	2479.0
2698104.5	147.575	0.0
2703557.5	158.7224880382775	0.0
2709008.5	157.160777385159	2479.0
2714456.5	159.79090627899782	0.0
2719900.5	168.2	0.0
2725342.5	168.7826086956522	2479.0
2730783.5	278.0	0.0
2736216.5	156.495	0.0
2741642.5	163.54794520547946	2479.0
2747058.5	156.302729528536	0.0
2752463.0	156.6873857404022	0.0
2757864.0	157.5984962406015	2479.0
2763263.0	160.38192419825072	0.0
2768661.0	157.0739900136178	0.0
2774053.0	157.1662817551963	2479.0
2779433.5	181.5686274509804	0.0
2784804.0	169.79365079365078	0.0
2790170.5	188.06896551724137	2479.0
2795536.0	156.87798165137616	0.0
2800899.0	159.82273342354534	0.0
2806260.0	219.33333333333334	2479.0
2810570.5	157.20899303356555	0.0
2813249.0	155.32608695652175	0.0
2816973.5	156.38658777120315	2479.0
2822324.5	148.38203463203465	0.0
2827674.0	156.64959568733153	0.0
2833020.5	157.84047267355982	2479.0
2838363.0	162.73333333333332	0.0
2843699.5	158.6466275659824	0.0
2849031.0	0.0	2479.0
2854362.0	225.23063063063063	0.0
2859685.5	620.1875	0.0
2865001.0	153.7337837837838	2479.0
2870316.0	241.0	0.0
2875631.0	155.28118161925602	0.0
2880944.5	157.68369726521095	2479.0
2886256.0	176.28571428571428	0.0
2891565.5	155.11111111111111	0.0
2896873.0	156.06789010289594	2479.0
2902178.5	163.06870229007635	0.0
2907481.0	160.06306306306305	0.0
2912781.5	162.32123212321233	2479.0
2918081.0	156.35249042145594	0.0
2923379.5	151.96498262496658	0.0
2928677.5	153.41919191919192	2479.0
2933973.5	149.70347003154575	0.0
2939267.0	156.2736660929432	0.0
2944557.0	178.075	2479.0
2949843.5	211.4	0.0
2955128.0	243.375	0.0
2960411.0	161.02213541666666	2479.0
2965693.5	202.41030927835052	0.0
2970975.0	159.71278511404563	0.0
2976255.5	165.73246753246752	2479.0
2981534.0	156.22678951098513	0.0
2986807.0	156.92922374429224	0.0
2992075.5	137.27586206896552	2479.0
2997195.0	157.91036717062636	0.0
2999829.0	157.76923076923077	0.0
3002611.0	167.875	2479.0
3007876.5	174.12254901960785	0.0
3013136.5	192.90625	0.0
3018391.5	153.7986512524085	2479.0
3023643.5	174.62222222222223	0.0
3028893.0	150.6831896551724	0.0
3034141.5	158.14263565891474	2479.0
3039386.0	185.81764705882352	0.0
3044626.0	159.8774834437086	0.0
3049862.5	152.84615384615384	2479.0
3055096.5	160.9409638554217	0.0
3060326.5	161.30680359435172	0.0
3065551.5	155.70392491467578	2479.0
3070775.5	162.60669077757686	0.0
3075999.5	205.11904761904762	0.0
3081223.0	159.08591065292097	2479.0
3086444.5	157.79289940828403	0.0
3091663.5	158.12820512820514	0.0
3096881.5	156.43577235772358	2479.0
3102095.5	160.7084660901229	0.0
3107305.5	162.593984962406	0.0
3112512.5	155.42032967032966	2479.0
3117715.0	158.63942307692307	0.0
3122914.5	163.2354260089686	0.0
3128112.0	249.62295081967213	2479.0
3133304.5	189.01626016260164	0.0
3138492.0	184.9878048780488	0.0
3143677.0	167.26980728051393	2479.0
3148858.5	160.10238095238094	0.0
3154036.0	155.970173985087	0.0
3159210.5	161.62152777777777	2479.0
3164384.0	205.8	0.0
3169556.0	155.9522200772201	0.0
3174727.0	155.08273381294964	2479.0
3179898.0	174.11111111111111	0.0
3184822.0	164.598	0.0
3187407.5	128.7948717948718	2479.0
3190239.0	157.5863392171911	0.0
3195407.5	156.57451403887688	0.0
3200574.5	156.9325120514194	2479.0
3205739.0	188.7874109263658	0.0
3210902.0	158.576	0.0
3216064.5	143.74698795180723	2479.0
3221225.0	157.3926812104152	0.0
3226384.0	155.13243243243244	0.0
3231541.5	179.3125	2479.0
3236697.0	959.0	0.0
3241851.5	155.90111940298507	0.0
3247002.5	151.93040685224838	2479.0
3252149.5	156.57762359063312	0.0
3257292.0	167.90557939914163	0.0
3262430.5	154.7340206185567	2479.0
3267566.5	159.71966019417476	0.0
3272700.0	0.0	0.0
3277830.0	157.62449799196787	2479.0
3282956.5	166.17174177831913	0.0
3288081.5	156.4625092798812	0.0
3293204.5	156.10263157894738	2479.0
3298325.0	154.44545454545454	0.0
3303442.0	154.1606425702811	0.0
3308556.5	151.68213457076567	2479.0
3313668.5	158.43270389714746	0.0
3318777.0	161.50656167979002	0.0
3323884.0	156.5534729878721	2479.0
3328989.5	161.0904347826087	0.0
3334092.5	156.63636363636363	0.0
3339194.0	205.8516129032258	2479.0
3344294.0	213.26625	0.0
3349393.0	281.20588235294116	0.0
3354491.5	179.05263157894737	2479.0
3359589.0	163.65361445783134	0.0
3364685.5	153.33041788143828	0.0
3369781.5	161.60316319194823	2479.0
3373485.0	164.01446280991735	0.0
3376028.5	160.10882352941175	0.0
3379959.5	156.1590276594536	2479.0
3385045.5	140.71428571428572	0.0
3390130.5	205.35294117647058	0.0
3395213.0	137.67857142857142	2479.0
3400293.5	165.31333333333333	0.0
3405371.5	202.2725572697522	0.0
3410447.0	148.49192734611503	2479.0
3415521.5	168.87092731829574	0.0
3420594.0	153.6030769230769	0.0
3425664.5	163.12738853503186	2479.0
3430731.5	159.49562682215745	0.0
3435792.5	216.85	0.0
3440849.0	159.44776119402985	2479.0
3445904.0	157.83281086729363	0.0
3450958.0	155.2593152064451	0.0
3456007.0	215.09811320754716	2479.0
3461050.0	133.5	0.0
3466089.5	155.6336	0.0
3471126.5	180.54	2479.0
3476162.5	160.22004357298474	0.0
3481194.5	157.42546419098144	0.0
3486220.5	235.74565560821486	2479.0
3491244.0	159.88235294117646	0.0
3496263.5	146.52596001725874	0.0
3501279.5	176.66666666666666	2479.0
3506293.5	157.27487896718665	0.0
3511304.0	159.00671140939596	0.0
3516312.0	174.12790697674419	2479.0
3521318.0	166.21167883211677	0.0
3526322.0	155.69266055045873	0.0
3531325.0	163.35099337748343	2479.0
3536325.0	161.4655172413793	0.0
3541321.5	179.47826086956522	0.0
3546317.0	118.88888888888889	2479.0
3551312.0	155.69022741241548	0.0
3556306.5	180.24714189643578	0.0
3560462.0	188.54326923076923	2479.0
3562958.0	148.4344827586207	0.0
3566291.0	160.71428571428572	0.0
3571280.5	176.50864012021037	2479.0
3576265.0	146.45645645645646	0.0
3581245.0	160.23899371069183	0.0
3586223.5	158.62925170068027	2479.0
3591200.5	173.01434426229508	0.0
3596175.5	161.08870408870408	0.0
3601149.5	191.46666666666667	2479.0
3606123.0	145.42857142857142	0.0
3611095.5	153.50787401574803	0.0
3616063.5	159.7530864197531	2479.0
3621026.0	166.70744680851064	0.0
3625986.5	160.28227699530515	0.0
3630945.0	155.31671283471837	2479.0
3635900.5	158.5590742996346	0.0
3640852.0	161.4804104477612	0.0
3645800.0	159.18410852713177	2479.0
3650745.0	163.76410998552822	0.0
3655685.5	223.0	0.0
3660623.5	158.9973821989529	2479.0
3665561.0	155.12944162436548	0.0
3670496.0	205.24528301886792	0.0
3675429.0	167.57575757575756	2479.0
3680361.0	158.83739045764364	0.0
3685292.0	169.6235294117647	0.0
3690222.5	150.9043516580368	2479.0
3695152.5	160.92111959287533	0.0
3700082.0	153.5	0.0
3705010.5	174.16732477788747	2479.0
3709936.5	209.09022556390977	0.0
3714860.0	174.80766449746926	0.0
3719783.0	162.082995951417	2479.0
3724705.0	171.88235294117646	0.0
3729625.0	158.52587991718426	0.0
3734543.5	161.10503089143864	2479.0
3739461.0	153.23076923076923	0.0
3744377.0	153.6048632218845	0.0
3748217.5	160.2636815920398	2479.0
3750675.0	151.37704918032787	0.0
3754206.5	184.5771144278607	0.0
3759118.0	163.2485632183908	2479.0
3764025.0	158.0392609699769	0.0
3768930.0	198.1597510373444	0.0
3773834.0	161.46231155778895	2479.0
3778736.5	201.48387096774192	0.0
3783635.5	151.51875	0.0
3788531.5	159.14285714285714	2479.0
3793426.5	158.97160883280756	0.0
3798320.0	161.39087947882737	0.0
3803212.0	455.9655172413793	2479.0
3808102.0	167.07630979498862	0.0
3812990.5	159.51971326164875	0.0
3817877.5	176.84467120181407	2479.0
3822762.5	176.6	0.0
3827646.5	150.66666666666666	0.0
3832530.5	175.94814814814814	2479.0
3837413.5	160.4777777777778	0.0
3842294.0	158.98373983739836	0.0
3847173.0	157.72972972972974	2479.0
3852051.0	161.54357592093442	0.0
3856927.5	168.0495867768595	0.0
3861803.0	154.16164053075994	2479.0
3866677.5	161.32683982683983	0.0
3871551.0	154.40529531568228	0.0
3876423.5	168.0201484623542	2479.0
3881295.0	175.55102040816325	0.0
3886166.0	0.0	0.0
3891035.0	152.0062454960365	2479.0
3895897.5	163.3385518590998	0.0
3900755.5	155.4126213592233	0.0
3905613.5	147.33333333333334	2479.0
3910470.5	160.7793427230047	0.0
3915325.0	145.90588235294118	0.0
3920177.5	158.39678510998309	2479.0
3925029.5	159.96979865771812	0.0
3929881.0	153.91295627757722	0.0
3934693.5	163.14225941422595	2479.0
3937118.5	0.0	0.0
3939578.5	141.05	0.0
3944422.0	157.54671649759743	2479.0
3949265.0	154.51626898047724	0.0
3954107.5	156.3609083536091	0.0
3958949.0	173.625	2479.0
3963789.0	228.95454545454547	0.0
3968627.5	149.6086956521739	0.0
3973465.0	149.13192818110852	2479.0
3978301.5	172.1904761904762	0.0
3983136.0	168.6950226244344	0.0
3987968.0	157.4049295774648	2479.0
3992798.5	159.20656779661016	0.0
3997628.5	166.85031185031184	0.0
4002457.5	149.10281597904387	2479.0
4007285.0	159.02526002971769	0.0
4012110.0	168.48387096774192	0.0
4016932.5	161.21765913757702	2479.0
4021754.0	148.05405405405406	0.0
4026574.5	150.2804347826087	0.0
4031394.0	156.54681647940075	2479.0
4036210.0	163.96022727272728	0.0
4041020.5	169.87576791808874	0.0
4045828.0	187.1153846153846	2479.0
4050635.0	157.06675062972292	0.0
4055441.5	156.26143141153082	0.0
4060247.5	160.76158940397352	2479.0
4065053.0	154.19300518134716	0.0
4069858.0	160.4219512195122	0.0
4074662.5	187.22727272727272	2479.0
4079466.0	155.45392491467578	0.0
4084269.0	169.83333333333334	0.0
4089071.0	175.75	2479.0
4093871.0	153.08732764281024	0.0
4098669.0	155.34391080617496	0.0
4103466.0	159.904214559387	2479.0
4108262.0	151.26415094339623	0.0
4113056.5	154.7304964539007	0.0
4117850.5	160.8265306122449	2479.0
4122404.0	159.83035714285714	0.0
4124798.0	201.0	0.0
4127429.0	165.075	2479.0
4132216.0	165.75	0.0
4137003.0	156.88131313131314	0.0
4141788.0	165.88019559902202	2479.0
4146570.5	178.83333333333334	0.0
4151352.5	161.6220806794055	0.0
4156134.0	162.99333333333334	2479.0
4160914.0	153.4814814814815	0.0
4165692.5	183.74655172413793	0.0
4170470.0	188.05494505494505	2479.0
4175246.5	156.8532863849765	0.0
4180022.0	157.16338582677164	0.0
4184797.0	176.55102040816325	2479.0
4189571.5	165.5668449197861	0.0
4194343.0	167.3684210526316	0.0
4199111.5	145.0515916575192	2479.0
4203879.0	164.5019305019305	0.0
4208645.5	158.58024691358025	0.0
4213409.0	158.61946133796698	2479.0
4218169.5	158.14814814814815	0.0
4222928.5	159.69289693593313	0.0
4227685.0	108.0	2479.0
4232439.5	166.04502369668248	0.0
4237193.5	170.40627885503233	0.0
4241946.0	160.125	2479.0
4246697.0	161.38867924528302	0.0
4251448.0	199.64285714285714	0.0
4256198.5	166.53846153846155	2479.0
4260948.0	157.9201442555384	0.0
4265697.0	157.9816176470588	0.0
4270445.0	164.95761381475668	2479.0
4275191.5	184.37947269303203	0.0
4279937.5	162.21947873799726	0.0
4284683.0	161.00710479573712	2479.0
4289428.0	148.82521489971347	0.0
4294172.5	166.0065789473684	0.0
4298914.0	168.80246913580248	2479.0
4303651.5	222.81132075471697	0.0
4308387.0	187.81927710843374	0.0
4311397.5	0.0	2479.0
4313764.5	179.66666666666666	0.0
4317855.0	194.33333333333334	0.0
4322587.5	166.5	2479.0
4327319.5	214.73076923076923	0.0
4332050.5	162.6766917293233	0.0
4336780.0	203.30645161290323	2479.0
4341509.0	165.55555555555554	0.0
4346237.0	158.0	0.0
4350963.0	226.30962343096235	2479.0
4355687.5	189.8181818181818	0.0
4360411.0	174.07692307692307	0.0
4365134.0	160.17218543046357	2479.0
4369856.5	205.96133207070707	0.0
4374576.5	157.8079783637593	0.0
4379294.0	154.42863475177305	2479.0
4384011.0	158.04993757802745	0.0
4388727.5	172.08896210873147	0.0
4393443.5	160.40845070422534	2479.0
4398158.5	160.407231208373	0.0
4402872.0	191.05555555555554	0.0
4407583.5	153.03679653679654	2479.0
4412293.0	159.87845303867402	0.0
4417000.5	159.5587256300523	0.0
4421706.5	162.8468085106383	2479.0
4426411.5	159.98704902867715	0.0
4431115.5	131.65	0.0
4435818.5	150.66943741717864	2479.0
4440520.0	154.6343490304709	0.0
4445221.0	157.27703984819735	0.0
4449922.0	509.0	2479.0
4454623.0	172.23514211886305	0.0
4459323.0	184.41071428571428	0.0
4464020.0	155.77720207253887	2479.0
4468714.5	163.84677419354838	0.0
4473407.5	170.79351032448378	0.0
4478098.5	159.38938053097345	2479.0
4482787.0	160.66233766233765	0.0
4487473.0	205.39969135802468	0.0
4492155.0	389.5	2479.0
4496833.5	167.90584415584416	0.0
4499346.5	162.74074074074073	0.0
4501684.0	160.55012531328322	2479.0
4506184.0	210.30769230769232	0.0
