#Position (bp)	insert size	chromosomes
1586031.5	146.02228612508986	0.0
1592273.0	151.48784194528875	6462.333333333333
1598509.5	150.78028747433265	0.0
1604740.0	143.25587248322148	0.0
1610968.0	146.03932377802278	6462.333333333333
1617179.0	146.7842261904762	0.0
1623374.0	145.5458314140949	0.0
1629567.0	142.72540250447227	6462.333333333333
1635757.0	150.02144082332762	0.0
1641946.0	160.51968503937007	0.0
1648135.0	154.68426501035196	6462.333333333333
1654321.5	160.1315789473684	0.0
1660503.0	147.73689379987724	0.0
1666680.5	177.17557251908397	6462.333333333333
1672854.5	148.05582761998042	0.0
1679024.5	195.6551724137931	0.0
1684714.5	196.38666666666666	6462.333333333333
1687798.5	133.5	0.0
1691358.5	149.3713200379867	0.0
1697522.0	167.92857142857142	6462.333333333333
1703683.0	159.6727272727273	0.0
1709840.5	143.94523284853827	0.0
1715996.5	143.24715487382483	6462.333333333333
1722152.0	149.59037769784172	0.0
1728305.0	149.2607913669065	0.0
1734453.5	160.66	6462.333333333333
1740597.0	148.86203423967774	0.0
1746738.0	151.92760942760944	0.0
1752877.0	161.7058823529412	6462.333333333333
1759013.5	147.52888557584794	0.0
1765149.5	148.8875968992248	0.0
1771283.0	153.31966145833334	6462.333333333333
1777413.5	143.7128597957289	0.0
1783543.5	150.0311059907834	0.0
1789673.0	152.24876237623764	6462.333333333333
1795801.0	151.06899224806202	0.0
1801921.5	526.1571428571428	0.0
1808033.5	146.78150572831424	6462.333333333333
1814143.0	248.72164948453607	0.0
1820252.0	147.43255813953488	0.0
1826355.0	146.7807486631016	6462.333333333333
1832448.0	152.95730706075534	0.0
1838535.5	144.3786356425172	0.0
1844620.0	214.66666666666666	6462.333333333333
1850702.5	156.65576923076924	0.0
1856778.5	146.89077007099945	0.0
1862847.5	149.36016949152543	6462.333333333333
1868913.5	143.93916349809885	0.0
1873373.0	150.48996655518394	0.0
1876399.5	150.56060606060606	6462.333333333333
1881023.0	166.1221590909091	0.0
1887070.0	151.78682842287694	0.0
1893114.5	154.7	6462.333333333333
1899158.0	173.60392156862744	0.0
1905200.0	143.36448486298912	0.0
1911240.5	266.44444444444446	6462.333333333333
1917279.0	168.25885621671682	0.0
1923310.0	152.6078431372549	0.0
1929334.0	150.2223642172524	6462.333333333333
1935351.0	147.8594147582697	0.0
1941356.5	175.65625	0.0
1947352.5	242.05383360522023	6462.333333333333
1953343.0	148.82768966995286	0.0
1959328.0	149.14316239316238	0.0
1965306.5	149.6344013490725	6462.333333333333
1971281.0	165.54464285714286	0.0
1977253.5	150.94939141575912	0.0
1983220.5	155.28467153284672	6462.333333333333
1989176.5	0.0	0.0
1995126.5	147.124248496994	0.0
2001076.0	149.3350595546349	6462.333333333333
2007023.5	140.36666666666667	0.0
2012969.0	147.12845849802372	0.0
2018905.5	159.4089219330855	6462.333333333333
2024825.5	149.68056787932565	0.0
2030733.0	157.9656283566058	0.0
2036635.5	148.94037267080745	6462.333333333333
2042537.0	200.07692307692307	0.0
2048436.0	236.94736842105263	0.0
2054327.5	146.5781185246581	6462.333333333333
2059775.5	152.46153846153845	0.0
2062713.5	146.29032258064515	0.0
2066083.0	149.0045351473923	6462.333333333333
2071955.5	144.50317662007623	0.0
2077824.0	173.96003472029844	0.0
2083681.5	148.65129280223618	6462.333333333333
2089531.0	147.46354883081156	0.0
2095378.0	148.48	0.0
2101221.0	175.49295774647888	6462.333333333333
2107061.5	168.9	0.0
2112901.5	0.0	0.0
2118737.5	153.16981132075472	6462.333333333333
2124567.5	151.5	0.0
2130388.0	182.62564102564102	0.0
2136199.0	148.40661157024795	6462.333333333333
2142004.0	149.6990459670425	0.0
2147804.0	144.5179705400982	0.0
2153602.5	147.95652173913044	6462.333333333333
2159400.0	146.20472440944883	0.0
2165187.0	172.16209773539927	0.0
2170963.0	147.46968769136558	6462.333333333333
2176736.0	150.2591343451377	0.0
2182506.0	167.7	0.0
2188274.0	149.29329403095062	6462.333333333333
2194041.0	148.65168539325842	0.0
2199806.0	148.92903225806452	0.0
2205566.0	153.27794204612655	6462.333333333333
2211322.5	148.75334143377887	0.0
2217076.5	153.12702960840497	0.0
2222828.5	155.375	6462.333333333333
2228579.0	152.28080808080807	0.0
2234327.5	151.57816377171216	0.0
2240074.5	148.07554076539103	6462.333333333333
2245820.0	157.26565464895637	0.0
2249226.5	153.8784893267652	0.0
2252093.5	147.54323239693542	6462.333333333333
2257289.0	143.0	0.0
2263013.0	209.10084033613447	0.0
2268735.5	219.66666666666666	6462.333333333333
2274457.5	151.06560283687944	0.0
2280179.5	147.73689227836033	0.0
2285901.5	150.12812160694898	6462.333333333333
2291622.5	149.47100424328147	0.0
2297341.5	200.8876404494382	0.0
2303058.5	145.1059005327678	6462.333333333333
2308771.5	133.94699922057677	0.0
2314476.5	152.62355555555555	0.0
2320174.0	178.87301587301587	6462.333333333333
2325868.5	151.1361386138614	0.0
2331560.5	146.39305916526524	0.0
2337248.5	138.203125	6462.333333333333
2342933.0	148.69843049327355	0.0
2348612.0	147.6152113280412	0.0
2354286.5	170.04651162790697	6462.333333333333
2359955.5	151.75126536514824	0.0
2365616.5	150.1393016344725	0.0
2371273.0	146.54563130392515	6462.333333333333
2376925.0	108.57142857142857	0.0
2382573.0	146.92558139534884	0.0
2388218.5	155.3496062992126	6462.333333333333
2393862.0	146.02341717259324	0.0
2399503.0	151.7415014164306	0.0
2405142.0	151.63829787234042	6462.333333333333
2410777.0	150.60859188544154	0.0
2416403.0	0.0	0.0
2422022.0	153.5	6462.333333333333
2427636.0	155.32913165266106	0.0
2433242.0	153.9294528231335	0.0
2436641.5	157.8181818181818	6462.333333333333
2439441.0	163.57894736842104	0.0
2444440.5	175.1409921671018	0.0
2450036.0	151.34488188976377	6462.333333333333
2455625.5	157.9451476793249	0.0
2461204.5	174.35526315789474	0.0
2466773.5	141.93465535778282	6462.333333333333
